delta,true_label,pred_label,text,explanation
6.206384596443854,neu,pos," Bought this car new.  Have taken it to three Dealerships: one in Texas, one in Georgia and the other here in Florida.  The Brake pedal travel is excessive.  Almost hit the rear of the car in front of me on numerous occasions.  Very scary situation and will cause me to sell this car. The dealerships all have told me it's a design issue with this car and can't be fixed or improved.  Even my brother-in-law's Toyota minivan's brakes are much better than this thing.  To bad as it is such a well thought out utility sized vehicle.",
-19.06010618413984,neu,neg," To get going on the freeway on-ramp, I literally have to floor it to get my 2013 Corolla LE up to speed of traffic.  The shifting of gears jolts my car forward when trying to accelerate and I hate it.  If I am going through a yellow light, I am afraid my car won't make it sometimes because of how bad the acceleration is.  I also had to get the radio and ""sun roof open button"" replaced because the white writing was coming off.  I only had the car for 1 year when the writing started coming off and they told me not to use hand sanitizer and touch the writing...a bit upsetting.Taking this car on trips is also upsetting because of the space inside.  The car is very compact, especially in the front seat (Great trunk space though.)This car is great for a first car, maybe for a new driver, but it was not for me.",
3.2088863918301627,neu,neu," For a 2015, I am surprised to see how basic this car is, with lots of road noise to not very good MPG on a 4 Cylinder engine. Only thing going for this car is the warranty and maintenance for 3 years.. that is it. For a big purchase, consider something else.",
8.945392418707456,pos,pos, Easy drive ability! The seats heat up fast. Electronics are easy to figure out even for an old person!,
-17.90754718039625,neu,neg," Sorry, I can't agree with the other 128i reviewers. I bought this 2013 128i used, having previously owned a 2004 330ci for 6 years. Granted, the 330ci had Premium package and the 128i is base. But the Sensatech seats and door material on the 128i look cheap, and the black shiny plastic in place of the wood grain or titanium trim is just plain tacky. The 330ci felt like a luxury vehicle. The 128i feels like an entry-level Hyundai or something. I actually just sold a Hyundai Genesis 2.0T Premium, which had keyless entry, keyless start, universal remote, moonroof, nice trim, automatic dimming mirrors and good bolstered seats. It cost about $24k new. The base 128i has NONE of those things, and cost over $33k new. Yes, the driveability is much better than a Genesis (but noticeably worse than a 330ci). The gas mileage is worse than both of these other vehicles.  Overall I'm not overly impressed with the 1 series. It feels like a step down (even with more power than the 330ci and the Genesis) and a step backwards in time. The BMW enthusiast in me wants to get rid of it as soon as possible and get a 2 series!",
16.114270248498542,pos,pos," If you're looking for an excellent SUV, this is it.  After 12 great years of ownership, we put 234,000 miles on it before our daughter recently crashed it.  She and her passenger hit a utility pole and the pole was shredded wheat.  The girls were fine; no injuries, bumps or bruises.  Unfortunately, it totaled the vehicle, but at least they were safe.  The Land Cruiser has been called a ""bank vault on wheels"" because of it's safety and it's true. It is pricey, but it is worth every single penny.  We will soon be upgrading to a used Lexus 470LX version and expect the same satisfaction since the Land Cruiser and the 470 are the same vehicle. The Lexus just has more bells and whistles.  ",
-12.668336736732954,neu,neg," I am disgusted with this, my 2nd Camry, and my 3rd Toyota. The MPG was advertised as 24 city, 34 HWY. I have NEVER gotten better than 17 mpg and sometimes get 15/16. I've taken it to Toyota and all I get is a recommendation for a $500 tuneup. I have religiously followed instructions for maintenance, and have treated it with care, but I'm going to sell it. My Dodge minivan with 110K miles gets better mileage. I bought the silly thing mainly because I wanted better mileage, and it was a replacement for my '95 Camry which, even after 120K miles, got 24 mpg. Pathetic.  Plus, the cup holder in the front doesn't work: it's not adjustable and the slim plastic tab keeps popping out.   A lemon.",
-5.062733475423784,pos,neu," My son, who owned a GM car that always ends up in a garage, would always borrow my car when his is not available.  He said my Versa drives like a go-cart! He said the comment's a compliment--meaning the car handles the road very well, even when turning tight corners.  I have to agree that this car handles the road well. That's just one of the great things about this car.  It also saves gas, comfortable and the visibility inside while driving is just so great!  Ever since I got it, the only thing that has been change were filters and oil.  Probably,I have to change brake pads  according to the manual.  I'll definitely going to buy another one when the time comes. ",
-20.150781601264384,neu,neg, I've had this car for 3 months. CVT transmission went out. 5k to fix. Very unhappy. Nissan wouldn't even acknowledge the defective part. I will be covering the entire cost alone. Thanks for nothing Nissan. I will never buy another vehicle from them.,
-41.05093213083842,neg,neg," Took 2013 Juke, purchased new, with 42,000 miles to Courtesy Nissan in Richardson, TX in September 2015 because the engine light came on and experienced diminished performance.  The dealership examined the car and reported the oil pan was full of sludge and metal.  Upon initial findings the dealership claimed the factory warranty and extended warranty were in effect.  Later the dealership wanted a signed statement that I would cover costs of the engine tear down ($3,000 ) if further examination determined that a factory defect not was the cause of the sludge build up.  I would then need to replace the engine at a cost of $12,000 plus.  The dealership did not report of an sludge or metal when I had the oil changed 5 months earlier.  The car has been maintained with regular oil changes.  No sensor alerted me of a low oil condition until the engine light came on in September.  It is disappointing that a 2 year old car with only 42,000 miles doesn't live up to the Nissan reputation.  Thought I was purchasing a quality car.",
-79.22416074664875,neu,neg," In all the cars I've owned, never would I have thought to test-drive at nite to check the visibility in a car for the headlights.  Wish I would've.  As much as I like my 2013 Altima, the headlights suck! Like one of the reviews, you really can't see past 100-150 feet ahead of you and going faster than 60mph....is tough when you're not familiar with the roads unless you are following someone! I'm looking into purchasing road lamps. That should help, but it's ridiculous! Don't buy this car or any until you test-drive at nite. And the car was steering and pulling like when you're on the frwy in those grooves....even when you're not. Talk about increasing the play of the traction/steering when you're in the rain on the freeway! No time to relax and drive.....had to take the car into Mossy for them to repair and they couldn't figure it out and Temecula Nissan was able to correct the issue.  Don't ask what it was as I forget sadly but I'm sure the mister remembers. Each car is like a kid, even tho they come from the same parents just like twins, they are all different so be sure to test drive the car you want to buy before buying and test drive at nite too on a road/frwy you aren't familiar with and read the reviews.  You'd swear the poor visibility of my headlights was due to the plastic cover being 10 years old and needs polishing but that's NOT the case.  Good luck and hopefully Nissan will read these reports and no that there is a valid and legitamate issue with these headlights!  Otherwise, yes I like my car!",
3.438321796877119,pos,neu," I hesitated buying this Tundra due to the relatively poor reviews, but after spending months researching and test driving all the major truck brands, I could not consider anything other than a Tundra. Granted you give up a few miles per gallon but it is worth it to get the HP, torque and beefy drive train.",
21.321153274974677,pos,pos," I have owned the car for about 3-months (purchased the vehicle new in June 2010).  So far, very pleased. It's very quiet and powerful on the road - and a very smooth transmission. Reliable (so far).   As far as handling goes, I noticed the car is not as stable as my '01 maxima.  The steering is aggressive, and the brakes are touchy which leads to a jittery drive for your passengers despite trying to drive conservative.  The center console storage has a door which is annoying to use and doesn't lock down well (it pops up as you drive).  Other than that, seats very comfortable.  The rear seat is firm and flat, allowing a passenger to sleep easily if needed on a long trip.",
-119.74423749588732,neg,neg," Congratulations Nissan you built a car with the reliability of a Fiat. In less than three years and just over 36,000 miles we have serviced the transmission 3-4 times (I've lost count), had it brought in for brake noise (screeching) at least 4 times, and just this week the bearings in both rear wheels had to be replaced. The brakes still squeal but they won't do anything about it because it isn't ""that bad."" They reconditioned the surface of the rotors, re-shimmed the pads and replaced the pads 9 months ago.  I warned them then that I knew this was only a temporary fix and that I was concerned that they would get noisy again once the warranty expires and that is exactly what has happened. A few months before that they shimmed the pads which made it better temporarily. The disk brakes on every other car I've owned have not been anywhere close to this noisy! Unless I change the pads and turn the rotors to sell it it will easily affect the value of the car and then I am only passing this problem along to the next owner.The tranny has the shakes. It has been reprogrammed, the alternator was replaced because supposedly the voltage was affecting the timing of the tranny, and most recently a vale body was replaced. The oscillation problem is better for now but my wife had it buck again last week just not as bad. Now we have a vibration at about 72-73 MPH that is reportedly ""engine harmonics"" that resonates through the body of the vehicle. None of my other cars (including the Fiat) have ever had ""engine harmonics"" ring throughout the car. Their claim that this is acceptable is ridiculous. Their competitors do not have this problem.I am highly concerned that I have more bearing issues in the future. Being the Director of Operations for a manufacturer I know what a rogue lot is.We bought this car because of it and Nissan's reputation as being a good product and company which may be true, but that hasn't been our experience. IF YOU DO HAVE PROBLEMS expect nothing but pushback from Nissan.Update: 7/3/16 sold the Nissan Altman, bought a Honda Accord, problem solved.A year later and we have no such problems and no ""engine harmonics"" with the Honda and it also has a CVT.",
26.703108734513762,neu,pos," I purchased this car due to how beautiful it is and powerful, got a great deal on it but now I know why it was so cheap. After a week of having this car at 111,400 miles I realized it is having minor transmission issues. Going fast and staying at a consistent shift it drives like a dream. Stop and go traffic however; a nightmare. Wasted my time and money, currently looking for a new commuter due to me going to college and working.",
-5.61496362891728,neu,neu," They call it wind noise  in the weather stripping between 15 and 45 mph but  you can hear it with windows rolled down and being on the outside of the truck. Maybe the tires, faulty design but it hums like crazy and they just keep saying they know about it but Toyota hasn't given them a solution yet. Would not pay all this money out again on a Toyota. This is my 3rd one and my last one. All have had noise issues and I am hard of hearing.",
-19.77726223824868,neu,neg," I am not mechanical at all .So this review is driver experience only .After driving 37,000kms and a year in ,the 2011 Siennais uncomfortable in the drivers seat .Cheap seats.The design of the tracks that the middle row runs on, is horrible and the seats are so heavy to remove .I am6ft and 190 lbs 40 yrs old and find it hard to remove the middle row .When you remove the middle row and fold the rear seatsbecareful not to damage the rails when you put yourcargo in . The exterior paint is soft and the windshieldis rough when the wipers pass over it on a showery day .Looks good on the outside .Lots of cargo area . The eight passenger will not be happy.Drives nicely and pick up is good",
-36.22645716075442,neu,neg," BMW should send this car back to Microsoft. The i-drive is worthless. In theory, it is a good idea, but in practice it sucks. Do you know you can't listen to the radio in the car when parked for more than 15 minutes? The whole computer system has to stay on and it drains the battery. The CD has almost no functionallity. It forgets where it was the last time you had it on everytime. The voice recognition is useless as it takes so long to do anything. The navigation system takes you to the wrong address by making bad assumptions (and not telling you about it). Overall, it is a disaster and I will never touch a BMW again. (I bought this model when it came out and have suffered with it for 3 years.)",
-0.9458432489201982,neg,neu," I have too many problems with this truck. I have to visit the dealership at lease once a week to find out that ""it is a caracteristic of the truck"". Warranty Sucks, Toyota won't fix any problems you have with this vehicle.",
12.314406577604728,pos,pos, Has enough room for all of us.  Plenty of luxury for the kids.  ,
9.848311210098586,neg,pos," I purchased the 2012 Venza in June of 2012 with high hopes.The options and look were phenomenal. However, there is definitely a safety issue with this vehicle. In Oct. of 2012 the rear passenger window burst while driving down a highway. Today, 05/13/13, I started the car and put it in reverse and the rear window shattered. My concern now - I have a sunroof and panoramic window which I am concerned will have the same issues. Toyota needs to up their expectations - just because they purchased GM doesn't mean they can lower the standards.",
10.677586797245738,neu,pos," I bought the Matrix because I love the exterior design of the car.  After driving it home, I notice how sore the under part of my leg just above the knee was.  I have written to Toyota and the dealer where it was purchased for some help or advise to no avail.  I do like the car except for that but I think it is also a little under horse powered.",
3.665188305152924,neg,neu," I brought 2018 Camry xse. Car is great overall. However, when anyone sit in the back seat and have their seat belt buckled up. The car will continue to ding at the driver, that other two seats need to be buckle up. Even though there is no passengers there to be buckle up. Not sure if anyone other 2018 Camry owners experience this problem. Pretty annoying.",
-1.834128886975634,pos,neu, I bought this 2004 545i in Oct 06. It had 48k miles on it and was in near perfect condition. I had problems within a month of driving it. The default light for almost every system alarmed. After 4 visits I bought a new $170 battery which fixed all the problems BMW could not. Recently the transmission default light came on. BMW offered to fix it for $8200. Ridiculous!,
38.528026552243546,pos,pos," I bought a used 2009 Camry LE at 176k and the V6 that toyota put in the 2009 LE and the XLE has some pick up and go to it, in comparison to the classic oil eating 4cyl that toyota normally drops in a car body. The car itself has much more room than my 03' Corolla and is a much smoother ride on the road. The gas mileage ranges from 25-30 mpg on highway (if you use cruise control). The interior is ok, the seats are of average comfort, mine has all electric controls. Only thing that I would add to the LE model is heated seats as well. The carpet does wear through really fast if you take the floor mats away! The radio is of really good quality JBL speakers and has an option for phone support for calling (not for music, you need an AUX cord plug in for that). The only two things I do not like about this car so far is the way the engine knocks and ticks, and I have never owned a toyota Brand New off the lot, but every toyota I have had has the SAME classic knocking to it. And the windows are not tinted at all so if you drive at night and a truck gets behind you, I hope you brought your sunglasses because that glare in the mirrors is going to be harsh. Other than those small details these cars are great and run for well over 300k. I plan to put another 200k on my 09' with confidence.",
19.15047037614295,pos,pos," This  vehicle outshines virtually every other automakers efforts! Put another way, this is as good as it gets. Bought my M5 in 2004 with 28k miles and have enjoyed the performance, handling and build quality. This is my 3rd BMW and will only buy the M series from now on.No flash, just pure substance. The car is rock solid and the engine is bulletproof. There aren't enough superlatives to say how wonderfully delicious this iteration of the 5series is. THE BEST BMW YOU COULD OWN.",
57.56563539053457,pos,pos, This car is fast and fun to drive! I get 24 high/city mpg combined. I am however disappointed with the size of the gas tank. I fill up like every week. I manage to drive 300 miles per tank. I try to coast and I try to drive slowly to maximize the most mpg that I possibly can. I wish the gas tank was bigger and then I would probably love this car more. I love the trunk space!!!! I can fit what ever was in my last trunk in my car in just the undercarriage of this car. I am leaning towards getting a hybrid camry which could get 450-500 miles per tank instead of 300 that the Rav 4 gets. Also the Rav 4 is loud on the highway and the radio is hard to hear and it isn't very clear either.,
-70.39423102556327,neg,neg," Much like other Nissan CVT owners, the transmission is HORRIBLE!!!! DO NOT GET THIS NISSAN, OR ANY SIMILAR. Bought this Nissan when it was at 170,000 miles, however, previous owner replaced with new transmission at 119,000 (at Nissan dealership... I have the receipt for it). After only a few weeks of driving it, the car was already making weird noises, and gears were not shifting correctly. TWO TIMES: I was driving on the highway, and car just stopped accelarating. EXTREMELY DANGEROUS. NO TRANSMISSION SHOULD GIVE OUT AFTER A LITTLE OVER 50,000 ADDED MILES!!!! And yes, I did take it to the same dealership that replaced the transmission, and was told that nothing could be done. Horrible customer service. This car is so much maintence, and EXTREMELY UNRELIABLE. DON’T WASTE YOUR TIME, STRESS, AND MONEY.",
-36.40647993539267,neg,neg," Got the car in 2008 with 28,000 miles on it. These are the things that went wrong in the first month: Every rim was bent or warped, glove box fell out, muffler pipe needed to be replaced, bad battery, the window regulators were obviously starting to fail, and, most importantly, the car does not want to start in hot weather. This last reason is a mountain of a problem because, even though we went through with an extended warranty, the dealership can't get the car to have start up issues. Either that's my luck or they're lying so they don't have to fix it, despite the fact that I know it's the fuel pump. They won't fix it under warranty unless they can ""diagnose"" it. Nissan is trash.",
22.51633520527548,neu,pos," Prior to my 2013 Prius I owned a Hyundai SUV that got at best 14 to the gallon. I was tired of paying and pumping gas every week. I drive a lot of city miles and wanted a more economical car. Prius had a great reputation here in the desert and so I popped by the dealership and did some damage when I first bought a used Prius C. That car was far too small and cost me a  6 grand loss to trade it in only after 1 week. But back to the current Prius. It serves it's purpose, get's good mileage and allows for parking in smaller spots. However, understandably, the components are so cheap and the car sits so low to the ground that I find myself driving with a bit of fear with all the other larger and more sturdy cars on the roads and highways. I realize a lot of this has to do with keeping the car as light weight as possible for the mileage.  All 4 tires were replaced after 3 years. The car AC leaves a very stale odor in the car. I notice that with other Toyota models as well. Stinky like dirty socks. The rear bumper corner has been detaching and popping out for the entire 4 years I have had the car. I have even had it completely replaced and it only stayed put for a short time. I have read numerous complaints about this issue. Lastly, the other disappointment is the second battery. First of all it's located in the way back where you have to lift the entire contents of the trunk to get to it. Once you get to it, it can not be replaced by a regular battery. You have to go to the dealer to purchase a new one. The worst part is, the battery gives no warning before it fails. I happen to be on vacation when it decided to die and I was lucky there was a Dealer nearby so once I had it jumped with Auto Club I headed immediately to Prius. Over 200.00 later I had my new Auxiliary battery. Would it have been too difficult to add a warning light for when the battery is getting low? What would I have done if there was no dealer within miles of where it decided to die. I imagine a huge cost to have it towed. 4 years later I think I would have gone with a different car. The only Pro for me is Mileage and low maintenance other than oil changes, tire rotation and filters, so far.",
-39.572668265816446,neu,neg," Make sure you don't expect the mileage n the window. I have purchased three other Toyotas, and one in 2016, they have always met the mileage ratings this one fall s at least 20% below.  Transmission is seems to shift all of the time, and unless I am going down hill seems to really suck the gas.  The truck is clearly too heavy for the engine.  I had a Dodge Ram with a 318 back in the 90's and this is better than that but this is disappointing.  I added 200 lb fiberglass SnugTop cap and added two leafs under the rear springs because  when on highway on corners the truck pulled hard with the rear end suspension designed as it was on the TRD Off Road. I blame engineers that probably didn't drive this after they worked up the specs.  You should be able to make an off road that handles highway curves better.  I wouldn't buy the Tundra because the gas mileage is even worse.  In 1994 I had a 1989 Chevy Silverado pickup with long box not extended cap but was every bit as heavy as this truck actually heavier and would get avg 19.5 mpg, I get 17.3-17.5 avg on my Tacoma with Atkins cycle engine and thats with a lot of highway miles in that mileage.",
-17.538244167020252,neg,neg," I am completely dissatisfied with this vehicle!  My wife and daughter drive 140 miles round-trip every day.  I bought a Toyota because I thought it was a high-quality, safe, and reliable vehicle.  I have had many many problems with this vehicle.  While most of the problems do not affect the safety and reliability of the vehicle, one problem most certainly does  intermittently the car will not start  completely dead  no clicks no nothing.  I have to jump the vehicle to get it started.  I have had the car in for service several times and they keep telling me they cannot find anything wrong.  I guess its a figment of my imagination.  ",
-5.6615461909274245,neg,neu, We have had this car since March 1.The MPG is only averaging 18.5 MPG with 90% of our driving on the freeway.In town we get 13-15 MPG and the best we have ever gotten was 24.63 MPG in Economy mode 100% Freeway Trip.This car has had electrical problems where the radio goes off & the car dies/ won't restart and had to get a jump to get going again. (This has happen twice.)The dealer can't get any better MPG as we left it with them for a week.They couldn't find the electrical problem either.Economy mode is dangerous if crossing traffic and is not recommended by this motorist.I have owned other Nissan products but this JUKE is a JOKE.Don't by this car if economy is a concern!!,
5.011425197614766,pos,neu," Excellent  car,best car",
1.0317371803080277,neu,neu," I purchased my 2008 Altima new in 2008. This is one of my mistakes.  I like the style of the car.  I have spent more time in the service department than I would like.  Recently my car is making a whining noise while driving over 60 mph.  It stalled on the interstate and I had it towed to the dealership, they kept my car for 3 days and said they could not find anything wrong with it.  I am doing research online at this time. ",
-37.637500048944844,neg,neg, I bought my 02 altima in 2005 with 26k miles. Loved it at first; did all the recommended maintenance; highway mpg 26 but it seemed like I was always spending money on things going wrong that never occurred with my family's hondas and toyotas. My catalytic converter was replaced and less than a year later the engine light came on signaling it needed to be redone. My car also wouldnt start and I got a new crank shaft sensor and that took care of the problem for a few months until it happened again. Got another crank shaft sensor and cam shaft sensor and it still wouldnt start regularly! Finally the mechanic said I needed a new gasket which could cost $2500. I traded it in for $2k with 114k mil,
-22.034056258242117,neg,neg," The buzzing sound from the servo motor will drive you crazy.   The buzzing sound occurs when the interior air is trying to sync with the exterior air.   The sound is  louder than a cell phone vibrating and occurs every 5-10 seconds.  We purchased a 2015 Highlander in May 2015 and started hearing the buzzing a week after the purchase.  Replacing the servo motor requires taking apart the dash - an expensive proposition.  Due to the expense, Toyota is taking the position that the noise in ""normal"" and not under warranty.  Many online forums reflect this issue - search buzzing, noise, servo motor, etc.  Don't forget that the buzzing is loudest when the exterior and interior air are similar.  If you buy the Highlander in the Winter, the buzzing will drive you crazy come Spring.",
-32.257223749213495,neg,neg, I would simply suggest anyone buying one pay particular attention to the automatic transmission.  It is computer driven and you notice the transmission not engaging when it should after turns and when you start again say at a light and have not come to a complete stop.  This could easily leave you in a vulnerable spot when you least expect it.  Check Edmunds.com and read the complaints.  Buyer beware as Toyota and the dealer will leave you high and dry with the phrase normal characteristic.,
-17.977800831652644,neu,neg," I now have 25,000 miles on my Bmw X-3 AWD with the 3.0 engine.  The reliability is excellent and i have had no maintenance problems.  The ride of the car is the big issue. I have this as a leased vehicle for 36 months and I can hardly wait for the 36th month.  I have even tried to trade this car for a different BMW at the dealer but getting out of a lease is too expensive.  The car rides like a truck-especially in the rear seat.  I feel sorry for those who have to sit back there so I usually take a different car if anyone has to sit back there.  The leather seats in the rear are uncomfortable too.  The people in the rear are bumped up and down even on smooth roads.  ",
-27.93303378287976,neu,neg," I love this SUV. Only two problems is the seat belt plastic mount on the drivers door pillar has a constant rattle! Right in my left ear. Been to dearler twice still no fix! Guess I could drive a stick in to this $29,000 car to get it to stop, can't go far like this! Like the voodoo rattle torcher. Worst bluetooh on the market! 02/06/16 Up date Still the worst bluetooth on the market! Nissan has Toyota beat 10 to 1 on theirs.You Can get in the car and take off and if the does not pair right you can't even use your cell phone. Have to stop and shut it down get out of the car to make a phone call! Not just the rav4 my wifes 2013 camry does the same thing on her bluetooth! come on toyota your letting Nissan beat you on this bluetooth deal! Your better than that!",
6.455963480859737,pos,pos," Very little to complain about. I have switched over from a series of Dodge Ram trucks and will never go back. This SUV is superior to any other large truck or SUV I have ever driven. The only complaints would be that the power seat controls tend to accidentally adjust while getting in and out of the vehicle and laying the seats flat for storage is not a completely simple task. Besides that, it is fun, big, smooth and more powerful than even necessary. Highly reccomend this truck.",
-52.98373259297932,neg,neg," Bought new with 17 miles on it. I drive it back and forth to work, no off road, nor do I have a passenger the majority of the time. Here is what has been replaced. Strut bearings, struts, intermediate steering column (noise came back so it is going back again) rotors, rotors turned, fuel pressure regulator, oxygen sensor, rear defrost (twice), muffler has rusted off. This part is not covered under my extended warranty and it will cost around 2000.00 to fix. I have had no issue with the dealership that I bought it from, they are great just a bad product to be selling. The servicing dealership Kenny Ross, horrible service. There is not enough space to explain how terrible my experience was.",
-11.070543781184085,neg,neg," The car has paint issues on the front bumper. The front bumper has been painted once before and again the paint is flaking off. The rear passenger side door does not open from the inside or outside of the car. The transmission is bad at less then 17,000 miles and less then 1 year on the road.",
30.107513594426564,pos,pos," Wow. This is Tacoma number three. First, I'd like to say thank you Toyota! The one thing I said when the Tacoma came out in 2005 was I wanted Charcoal Gray! Well, that happened this year and I love it. I got a Magnetic Gray 4x4 V6 Double Cab SB TRD Off-Road. I love it! All the new features are so easy to use and work exceptionally well! I have my iPod hooked up to the JBL sound system, my phone linked to the bluetooth! In a truck! ",
-5.624041654836958,neg,neu," My 2011 Avalon has problems with the rear window sun screen, heater/AC, and  windshield wipers, the GPS is useless and the wind noise is worse than any car I a have ever owned. The dealer admits the problems, contacted Toyota, and Toyota will do nothing about any of them and neither will the dealer.  Do not buy this vehicle.",
65.55852516285893,pos,pos," Got a great deal on an '06 X5 and took the plunge purchasing my first BMW. It's amazing how smooth and quiet the vehicle is at highway speeds compared to the Ford Explorer and Jeep Cherokee I owned previously. Granted, the tires probably have a lot to do with that, but engine and wind noise are way lower too. Love the grunt that the 3.0 inline six delivers--it loves to rev!!  I was a little concerned about the gas mileage, but it's been a big improvement over the Explorer, getting 23 or 24 mpg for pure highway driving. Premium unleaded can get a bit expensive when prices are up and synthetic oil drives up the cost of oil changes, but so far I'm dealing with it and loving the way it drives!",
33.45065905110408,pos,pos," The truck is solidly built and takes on construction sites with ease.  The interior materials are top notch and the seats are very supportive.  Though compared with other trucks the rear seat is tight and space to store items is scarce.  Also, expected gas mileage on the highway to be better than 18 mpg.",
-2.8198088552801153,neg,neu, Car is not reliable at all. High maintenance cost. Frequent mechanical visits. Parts expensive. Rear leg room is terrible. Brake are loud & dusty. Electric issues are often,
-119.92792491904152,neg,neg," Bought the car in January, then found out the air conditioner did not work in April.  Took it in for its 10,000 mile service and the dealer (Brian Bemis in Dekalb, IL) changed the oil and rotated the tires.  When I booked the appointment I told them I needed the AC to be diagnosed.  I didn't think they would have time to fix it but I wanted to know what was wrong with it.  They made me wait 90 minutes then told me that I would have to bring it back because they didn't have time to check the AC.  90 minutes to change the oil and rotate the tires?!  No working AC on a brand new car?!  Poor dealer support, and a lemon for a brand new car.  Just stay away.  I am also seeing the low tire pressure light every 2 weeks because they put Firestone tires on the car.  These are the worst brand name tires you can get.  I hate seeing the warning light on a car with about 10,000 miles on it.  It has been a terrible ownership experience.  I will never buy another Toyota.  Update after 15 months of ownership:  Yes I still own this car because I refuse to eat the huge depreciation hit.  Resale value on these looks awful.  The rocker panels are cheap plastic and both of mine are broken.  The estimate to fix them was $2,400+.  Gas mileage is still the only good thing about this car.  I have put 46,000 miles on it.  Dealer says I need new tires.  Went in for an oil change then an hour later they told me they just rotated the tires.  Booked the oil change online at St. Charles Toyota.  Not sure how they screwed that up but not going back there for service.",
-0.8868760805671627,pos,neu," Ok people, I have driven many many high proformance car and nothing comes close to the sheer joy and excitment for the money. some people might find it hard to assoicate value with this car, but i do. ",
-93.02235130783947,neg,neg," The control arm on my 2013 Nissan Altima (3.5L SL) broke while entering the freeway on (7/20) during rush hour, causing me to lose steering in the rear of my vehicle. The equipment failure caused me to be stranded on the highway, forcing me to have my car towed to the nearest auto repair shop, costing me $2,220 in repairs. My vehicle only had 72,720 miles when the malfunction occurred. In reaching out to I-90 Nissan in Sheffield Ohio, which is where I purchased my vehicle, the staff was friendly but deferred me to Nissan Corporate to file a claim with Consumer Affairs. Consumer Affairs denied my claim because I did not take my vehicle to an “authorized dealer”. While stranded on the highway, the last place I was thinking about taking me vehicle was to the dealer (15+ miles away) that sold me a car that had a major equipment failure in less than 5 years of owning it. The broken control arm was completely rusted out, with an unsealed hole at the top, allowing water and salt to pour in. The other control arm was rusted, with stress fractures and was on its way to break soon. Lesley at Nissan Corporate told me she stands by the quality of Nissan vehicles. If control arms rusting out, breaking and causing people to lose control of their vehicle is considered quality, then I ENCOURAGE ANYONE LOOKING TO PURCHASE A NISSAN TO USE CAUTION!Also, the hood of my trunk has rust issues, which was “fixed” years ago. The same rusted out areas are back. I also have ""rail dust"" all over my vehicle. It seems Nissan has an issue with their vehicles and parts rusting out early.",
0.46503213460550796,pos,neu," This car has been great.  I was initially turned off by not being able to use the navigation while driving (can't input a new address) but the voice activated process allows you to input a new address.  The car is extremely roomy and ergonomic and I love the heated seats and sound system.  It is not a sports car so if you're looking for premier acceleration, cornering, etc. you've come to the wrong place.  It is a good looking family car with more-than-ample acceleration while saving big money on gas.",
21.567735677468477,neg,pos," 4 cyl. has little power, the truck weighs a lot. the gearing is poor for the engine powerband, gears are to tall, shifting puts you too low in the next gear/lugging badly. if the trans had 6 gears instead of five it may work. gas mileage at 20-21 mpg is poor for such a gutless power-plant. get the 6 cyl. and power is great and you will get 18-19 mpg. ",
-22.79493400003139,neg,neg," This is the absolute worst car I have ever owned in my life, even worse than the used clunkers I drove when I was young and had no money.   I have previously owned two Toyotas, which I absolutely loved (Corolla SR5 and an MR2).  In this case, the third time is definitely not a charm.   The car has no power, does not shift smoothly, the rear visibility is terrible, and the defrost leaves a lot to be desired.   It is too bad that Toyota does not offer the same deal that General Motors does (i.e., give it back in 60 days if you are not satisfied), otherwise, this car would have been brought back in a heartbeat.   Please run, don't walk, if someone tries to sell you a Matrix.",
-23.454572610890636,neu,neg," We have been loyal Toyota buyers, but no more!  Our Sienna has been a real disappointment.  The engine is holding up well, but the interior and exterior is falling apart.  When a penny size toy hit the window while the kids were playing the window shattered to pieces.  My five year old was able to rip the handle right off the door while trying to open the door.  The air conditioner vents have fallen off.  And, the list goes on.",
25.332270369094203,neu,pos," We love this car!  It is comfortable and fun to drive.  We had to get use to the Hybrid features - many displays that show how you are doing on fuel mileage.  We averaged 45mpg on two trips (in Standard Mode) and get 43mpg in the city (in ECO MODE).  ECO mode results in a slower acceleration rate.  I find the Lane control has a better warning and softer correction force than other cars I test drove.  The DOWNSIDE - the navigation system is the worst!  Entune is required to be up and running on your phone before you start the car otherwise it may not start up the onboard Apps.  The Scout app also needs to be on your phone to sync with the Scout system in the car.  However, it does not seem to matter in that we find the app only runs for about 20 minutes before it quits.  It quit 27 times on one 11 hour trip.",
0.0,pos,neu, ,
7.684302544905165,pos,pos," Fun car to drive and has a great pick up and go but keep having problems with the front end. I have replaced both wheel bears, brakes & tires with only have 58K. still making a noise like the brakes are low when I stop but when I replace the bearings it stopped the steering wheel from shaking. ",
-40.43639810168975,neg,neg," Purchased truck used and have had nothing but problems, replaced oil gauge sending unit (common problem) air pressure light needs to be reset (with paper clip, lol) on a regular basis.  And now the transmission went out (common problem)  this will cost over $6000 (most big rigs have cheaper transmissions), upon further investigation it looks like there is a common issue with timing chain guides.  Nissan will not stand behind any of these issues.  Note: I purchased this truck from an older gentleman that garaged it and performed regular maintenance.",
